transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,date_added 
rent,"Eddystone Road, Brockley, SE4",3,2, ,"2,300",531,,3 bedroom end of terrace house to rent,SE4,,omt,https://www.onthemarket.com/details/13220315/,today
rent,Olympic Way,3,1, ,"2,995",691,,3 bedroom flat to rent,Way,,omt,https://www.onthemarket.com/details/13141729/,today
rent,"SELF CONTAINED STUDIO FLAT - Dunlace Road, Homerton, Hackney - E5",Studio,1, ,850,196,,Studio to rent,E5,,omt,https://www.onthemarket.com/details/5711545/,today
rent,Olympic Way,1,1, ,"1,819",420,,1 bedroom flat to rent,Way,,omt,https://www.onthemarket.com/details/13220310/,today
rent,Rathbone Place London W1T,Studio,, ,"3,792",875,,Studio to rent,W1T,,omt,https://www.onthemarket.com/details/13220308/,today
rent,Wenlock Rd N1 7GU,2,, ,"2,708",625,,2 bedroom flat to rent,7GU,,omt,https://www.onthemarket.com/details/11136992/,Reduced today
rent,"Runnelfield, South Hill Avenue, Harrow on the Hill",3,2, ,"2,950",681,,3 bedroom house to rent,Hill,,omt,https://www.onthemarket.com/details/8321552/,today
rent,"Balham Grove, London, SW12",2,1, ,"1,950",450,,2 bedroom apartment to rent,SW12,,omt,https://www.onthemarket.com/details/4351237/,today
rent,"BEAUTIFUL DOUBLE ROOM | SINGLE FEMALE | STUDENT FRIENDLY, London E18",1,1, ,550,127,,1 bedroom in a flat share to rent,E18,Preview Estates - Leytonstone,omt,https://www.onthemarket.com/details/13214760/,yesterday
rent,"Aubert Park, London, N5",2,2, ,"2,600",600,,2 bedroom apartment to rent,N5,Hotblack Desiato - Highbury,omt,https://www.onthemarket.com/details/13220283/,today
rent,"Lee High Road, Lee, London, SE12",1,1, ,"1,550",358,,1 bedroom apartment to rent,SE12,,omt,https://www.onthemarket.com/details/11596041/,today
rent,"Marryat Square, Wyfold Road, London",1,1, ,"2,300",531,,1 bedroom flat to rent,London,,omt,https://www.onthemarket.com/details/12790317/,today
rent,Millbank Westminster SW1P,3,3, ,"10,400","2,400",,3 bedroom flat to rent,SW1P,,omt,https://www.onthemarket.com/details/13220252/,today
rent,"Central St Giles Piazza, Covent Garden, London",1,1, ,"2,817",650,,1 bedroom flat to rent,London,,omt,https://www.onthemarket.com/details/5371520/,today
rent,"St Augustines Road, Camden, London",2,1, ,"2,600",600,,2 bedroom flat to rent,London,,omt,https://www.onthemarket.com/details/5162246/,today
rent,"Weymouth Street, Marylebone, London",2,2, ,"4,767","1,100",,2 bedroom flat to rent,London,,omt,https://www.onthemarket.com/details/8945601/,today
rent,Casson Square London SE1,2,2, ,"4,767","1,100",,2 bedroom apartment to rent,SE1,,omt,https://www.onthemarket.com/details/12640712/,Reduced today
rent,"203 Marsh Wall, London",1,1, ,"2,500",577,,1 bedroom flat to rent,London,,omt,https://www.onthemarket.com/details/13220167/,today
rent,Casson Square London SE1,2,2, ,"5,417","1,250",,2 bedroom apartment to rent,SE1,,omt,https://www.onthemarket.com/details/13106344/,Reduced today
rent,"Ensign Drive, London",2,1, ,"1,700",392,,2 bedroom flat to rent,London,,omt,https://www.onthemarket.com/details/13220166/,today
rent,"Regina Road, Finsbury Park, N4",1,1, ,"1,651",381,,1 bedroom flat to rent,N4,,omt,https://www.onthemarket.com/details/13220161/,today
rent,Mulgrave Road,2,, ,"1,400",323,,2 bedroom flat to rent,Road,,omt,https://www.onthemarket.com/details/13220148/,today
rent,"Corinium Close, Wembley, HA9",Studio,, ,950,219,,Studio to rent,HA9,,omt,https://www.onthemarket.com/details/11875767/,today
rent,"Blenheim Crescent, Notting Hill, W11",1,1, ,"2,100",485,,1 bedroom apartment to rent,W11,,omt,https://www.onthemarket.com/details/6632693/,today
rent,"Lyndhurst Road, Hampstead, NW3",2,2, ,"5,200","1,200",,2 bedroom flat to rent,NW3,,omt,https://www.onthemarket.com/details/13220142/,today
rent,Olympic Way,Studio,1, ,"1,525",352,,Studio to rent,Way,,omt,https://www.onthemarket.com/details/13220126/,today
rent,"Bryan Street, Islington N1.",1,1, ,"1,863",430,,1 bedroom flat to rent,N1.,,omt,https://www.onthemarket.com/details/12423100/,today
rent,"Blantyre Tower, Chelsea",2,1, ,"2,500",577,,2 bedroom flat to rent,Chelsea,,omt,https://www.onthemarket.com/details/13220120/,today
rent,"Fairmont Avenue, London E14",2,2, ,"2,800",646,,2 bedroom flat to rent,E14,,omt,https://www.onthemarket.com/details/13220114/,today
rent,"Gladsmuir Road, Whitehall Park, N19",1,1, ,"1,499",346,,1 bedroom flat to rent,N19,,omt,https://www.onthemarket.com/details/11624688/,today
rent,"Kidderpore Gardens, Hampstead, London, NW3",3,2, ,"3,900",900,,3 bedroom flat to rent,NW3,,omt,https://www.onthemarket.com/details/13220102/,today
rent,"Greyhound Lane, London, SW16",4,2, ,"3,250",750,,4 bedroom semi-detached house to rent,SW16,Aspire - Balham,omt,https://www.onthemarket.com/details/13213081/,< 7 days
rent,"Granville Road, Golders Green, NW2",2,1, ,"1,863",430,,2 bedroom flat to rent,NW2,Robert Lehrer Properties - Highgate,omt,https://www.onthemarket.com/details/13220031/,today
rent,"Argyle Road, London",3,1, ,"1,950",450,,3 bedroom house to rent,London,,omt,https://www.onthemarket.com/details/13220030/,today
rent,"New Providence Wharf, Fairmont Avenue, London, E14",2,2, ,"2,600",600,,2 bedroom apartment to rent,E14,,omt,https://www.onthemarket.com/details/13220024/,today
rent,"Longfield Avenue, London, W5",1,1, ,"2,000",462,,1 bedroom apartment to rent,W5,,omt,https://www.onthemarket.com/details/9214849/,today
rent,"Aldersbrook Road, LONDON, E12 5DH",3,1, ,"2,700",623,,3 bedroom detached house to rent,5DH,,omt,https://www.onthemarket.com/details/9721451/,today
rent,"35 Indescon Square, London, E14",1,1, ,"2,000",462,,1 bedroom flat to rent,E14,,omt,https://www.onthemarket.com/details/13220001/,today
rent,"Royal Mint Gardens, Royal Mint Street, Tower Hill E1",2,1, ,"2,900",669,,2 bedroom apartment to rent,E1,,omt,https://www.onthemarket.com/details/8334515/,Reduced today
rent,"Heartwell Avenue, London, E16",2,2, ,"2,600",600,,2 bedroom apartment to rent,E16,,omt,https://www.onthemarket.com/details/13219990/,today
rent,Manor Road Beckenham BR3,Studio,1, ,"1,100",254,,Studio to rent,BR3,,omt,https://www.onthemarket.com/details/13219974/,today
rent,"The Riding, London NW11",2,1, ,"1,650",381,,2 bedroom flat to rent,NW11,,omt,https://www.onthemarket.com/details/12949412/,Reduced today
rent,"Old Street, London, EC1V",2,1, ,"2,600",600,,2 bedroom apartment to rent,EC1V,,omt,https://www.onthemarket.com/details/5560715/,today
rent,"Weymouth Street, Marylebone, London, W1W",2,2, ,"4,767","1,100",,2 bedroom apartment to rent,W1W,,omt,https://www.onthemarket.com/details/6855720/,today
rent,Flamstead Road Dagenham RM9 4JL,3,1, ,"1,950",450,,3 bedroom terraced house to rent,4JL,,omt,https://www.onthemarket.com/details/13219957/,today
rent,"Locket Road, Harrow Wealdstone, Middlesex HA3",2,1, ,"1,500",346,,2 bedroom flat to rent,HA3,,omt,https://www.onthemarket.com/details/13219947/,today
rent,"Hanover Park, London, Greater London, SE15",3,1, ,"2,500",577,,3 bedroom terraced house to rent,SE15,,omt,https://www.onthemarket.com/details/13191595/,Reduced today
rent,"East Road, Hoxton, London, N1",3,2, ,"5,200","1,200",,3 bedroom penthouse to rent,N1,,omt,https://www.onthemarket.com/details/13219937/,today
rent,"Middleton Grove, Islington, N7",1,1, ,"1,850",427,,1 bedroom flat to rent,N7,,omt,https://www.onthemarket.com/details/10834214/,today
rent,"Hampden, Colindale, NW9",3,, ,"1,900",438,,3 bedroom detached house to rent,NW9,,omt,https://www.onthemarket.com/details/3369597/,today
rent,"Norfolk Road, CR7",1,, ,750,173,,1 bedroom in a house share to rent,CR7,,omt,https://www.onthemarket.com/details/13219929/,today
rent,"Hartfield Road, Wimbledon, London, SW19",5,2, ,"4,000",923,,5 bedroom maisonette to rent,SW19,,omt,https://www.onthemarket.com/details/13148321/,Reduced today
rent,Osnaburgh Street Marylebone NW1,1,1, ,"2,578",595,,1 bedroom apartment to rent,NW1,,omt,https://www.onthemarket.com/details/13219878/,today
rent,"Ealing, London W5",1,1, ,750,173,,1 bedroom in a house share to rent,W5,,omt,https://www.onthemarket.com/details/13219876/,today
rent,"Whiteheads Grove, London, SW3",1,1, ,"2,817",650,,1 bedroom apartment to rent,SW3,BAARTZ - London,omt,https://www.onthemarket.com/details/13165069/,> 14 days
rent,"LAVENDER CLOSE, LONDON, E4, Chingford, London, E4",3,2, ,"2,400",554,,3 bedroom terraced house to rent,E4,Foxtons - Walthamstow,omt,https://www.onthemarket.com/details/13219873/,today
rent,"Battersea Power Station, Battersea Power Station, London, SW11",1,1, ,"2,850",658,,1 bedroom flat to rent,SW11,,omt,https://www.onthemarket.com/details/13219869/,today
rent,"Churchill Gardens, Pimlico, London, SW1V 3ES",3,1, ,"2,747",634,,3 bedroom apartment to rent,3ES,,omt,https://www.onthemarket.com/details/11631060/,today
rent,"142-148 Ebury Street, Belgravia, SW1W 9QG",2,1, ,"2,999",692,,2 bedroom apartment to rent,9QG,,omt,https://www.onthemarket.com/details/10388779/,today
rent,"Aerodrome Road, Colindale, London, NW9",2,2, ,"2,250",519,,2 bedroom flat to rent,NW9,,omt,https://www.onthemarket.com/details/13027962/,Reduced today
rent,"Valley Road, Streatham, London, SW16",1,1, ,"1,750",404,,1 bedroom maisonette to rent,SW16,,omt,https://www.onthemarket.com/details/13219787/,today
rent,"9 Gatliff Road, London, SW1W",1,1, ,"2,496",576,,1 bedroom flat to rent,SW1W,,omt,https://www.onthemarket.com/details/13219782/,today
rent,"London Road, Croydon CR0",Studio,1, ,"1,100",254,,Studio to rent,CR0,,omt,https://www.onthemarket.com/details/13172160/,Reduced today
rent,"Old Church Street, Chelsea, London, SW3",2,1, ,"2,600",600,,2 bedroom flat to rent,SW3,,omt,https://www.onthemarket.com/details/13077476/,Reduced today
rent,"Westmark Tower, 1 Newcastle Place, London, W2",2,2, ,"4,983","1,150",,2 bedroom apartment to rent,W2,,omt,https://www.onthemarket.com/details/10574866/,today
rent,"Tavistock Road, Westbourne Park, London, W11",2,1, ,"2,362",545,,2 bedroom flat to rent,W11,,omt,https://www.onthemarket.com/details/13219766/,today
rent,"Holland Road, Holland Park, London, W14",2,1, ,"2,817",650,,2 bedroom flat to rent,W14,,omt,https://www.onthemarket.com/details/13219765/,today
rent,"Chepstow Road, Notting Hill, London, W2",1,1, ,"3,250",750,,1 bedroom flat to rent,W2,,omt,https://www.onthemarket.com/details/13219764/,today
rent,"Cuneo Mews, Mill Hill, London, NW7",5,4, ,"4,400","1,015",,5 bedroom house to rent,NW7,,omt,https://www.onthemarket.com/details/13030300/,Reduced today
rent,"Norbury Crescent, Norbury, London, SW16",2,2, ,"1,825",421,,2 bedroom flat to rent,SW16,,omt,https://www.onthemarket.com/details/12917431/,Reduced today
rent,"Middleton Grove, London N7",1,1, ,"1,850",427,,1 bedroom apartment to rent,N7,,omt,https://www.onthemarket.com/details/12147432/,today
rent,"High Street, Croydon CR0",1,2, ,550,127,,1 bedroom in a flat share to rent,CR0,,omt,https://www.onthemarket.com/details/13219761/,today
rent,"Granville Road, London, NW2",2,1, ,"1,863",430,,2 bedroom apartment to rent,NW2,,omt,https://www.onthemarket.com/details/9315386/,Reduced today
rent,"Webber Street, Southwark, London, SE1",2,1, ,"2,492",575,,2 bedroom flat to rent,SE1,,omt,https://www.onthemarket.com/details/13219759/,today
rent,"Webber Street, Southwark, London, SE1",2,1, ,"3,879",895,,2 bedroom flat to rent,SE1,,omt,https://www.onthemarket.com/details/13219758/,today
rent,"ONE BEDROOM FLAT WITH LOVELY GARDEN IN E5 - Dunlace Road , Hackney.",1,1, ,"1,400",323,,1 bedroom flat to rent,Hackney.,,omt,https://www.onthemarket.com/details/11042074/,today
rent,"Westmoreland Terrace, London, SW1V",Studio,1, ,"1,625",375,,Studio to rent,SW1V,,omt,https://www.onthemarket.com/details/1921453/,Reduced today
rent,"Drapers Yard, Wandsworth, London, SW18",2,2, ,"2,650",612,,2 bedroom apartment to rent,SW18,Savills - Wandsworth,omt,https://www.onthemarket.com/details/13185876/,< 14 days
rent,"Sylvester Road, Hackney, London, E8",2,2, ,"2,100",485,,2 bedroom flat to rent,E8,Foxtons - Hackney,omt,https://www.onthemarket.com/details/13219755/,today
rent,"Whites Row, London, E1",2,1, ,"2,600",600,,2 bedroom flat to rent,E1,,omt,https://www.onthemarket.com/details/9000023/,today
rent,"Gratton Road, London W14",1,1, ,"1,700",392,,1 bedroom flat to rent,W14,,omt,https://www.onthemarket.com/details/13219753/,today
rent,"Surrey Square, Elephant and Castle, SE17",3,2, ,"4,000",923,,3 bedroom flat to rent,SE17,,omt,https://www.onthemarket.com/details/13219752/,today
rent,"Coppermaker Square, Harrison Building, E20",Studio,1, ,"2,167",500,,Studio to rent,E20,,omt,https://www.onthemarket.com/details/13219751/,today
rent,Crosby Row London SE1,3,1, ,"3,250",750,,3 bedroom apartment to rent,SE1,,omt,https://www.onthemarket.com/details/13219744/,today
rent,"Coleman Fields, London, N1",1,1, ,"2,050",473,,1 bedroom apartment to rent,N1,,omt,https://www.onthemarket.com/details/13219737/,today
rent,"Angell Road, Brixton, London, SW9",1,1, ,"1,650",381,,1 bedroom flat to rent,SW9,,omt,https://www.onthemarket.com/details/13084039/,today
rent,"Este Road, Battersea, London, SW11",2,1, ,"2,000",462,,2 bedroom flat to rent,SW11,,omt,https://www.onthemarket.com/details/13219731/,today
rent,"Tierney Road, Streatham Hill, London, SW2",Studio,1, ,"1,495",345,,Studio to rent,SW2,,omt,https://www.onthemarket.com/details/13219725/,today
rent,"Tierney Road, Streatham Hill, London, SW2",Studio,1, ,"2,600",600,,Studio to rent,SW2,,omt,https://www.onthemarket.com/details/13219724/,today
rent,"Waterside Point, Anhalt Road, Battersea, SW11",2,2, ,"4,117",950,,2 bedroom apartment to rent,SW11,,omt,https://www.onthemarket.com/details/13219717/,today
rent,"Southbank Place, Casson Square, SE1",1,1, ,"3,500",808,,1 bedroom apartment to rent,SE1,,omt,https://www.onthemarket.com/details/11703836/,today
rent,"International Way, Stratford, E20",2,2, ,"3,250",750,,2 bedroom apartment to rent,E20,,omt,https://www.onthemarket.com/details/13219715/,today
rent,"Shelgate Road, London, SW11",5,3, ,"6,500","1,500",,5 bedroom terraced house to rent,SW11,,omt,https://www.onthemarket.com/details/11759199/,today
rent,Duncan Street Angel N1,1,1, ,"2,000",462,,1 bedroom apartment to rent,N1,,omt,https://www.onthemarket.com/details/13219711/,today
rent,"Thornton Avenue, Streatham Hill, London, SW2",2,1, ,"1,900",438,,2 bedroom apartment to rent,SW2,,omt,https://www.onthemarket.com/details/13219708/,today
rent,"Great Eastern Road, Stratford, E15",2,2, ,"3,142",725,,2 bedroom apartment to rent,E15,,omt,https://www.onthemarket.com/details/13219705/,today
rent,"Xavier Building, 1 Cherry Park Lane, E20",2,2, ,"3,358",775,,2 bedroom apartment to rent,E20,,omt,https://www.onthemarket.com/details/13219697/,today
rent,Three Bedroom Three Bathroom To Let Hamlet Gardens Ravenscourt Park W6,3,3, ,"5,828","1,345",,3 bedroom apartment to rent,W6,,omt,https://www.onthemarket.com/details/13219685/,today
rent,Fieldway Crescent Highbury N5,3,1, ,"3,800",877,,3 bedroom maisonette to rent,N5,,omt,https://www.onthemarket.com/details/13219683/,today
rent,"Cadogan Square, Knightsbridge, SW1",4,4, ,"17,333","4,000",,4 bedroom maisonette to rent,SW1,,omt,https://www.onthemarket.com/details/9354958/,today
rent,"Church Road, Richmond, Surrey, TW10",2,1, ,"2,100",485,,2 bedroom apartment to rent,TW10,Savills - Richmond,omt,https://www.onthemarket.com/details/2908615/,< 14 days
rent,"Finchley Road, Hampstead NW3",Studio,1, ,"1,500",346,,Studio to rent,NW3,Frognal Estates - Finchley,omt,https://www.onthemarket.com/details/10486488/,today
rent,"Shelbourne Road, London N17",3,3, ,"1,900",438,,3 bedroom flat to rent,N17,,omt,https://www.onthemarket.com/details/13160108/,Reduced today
rent,"Xavier Building, 1 Cherry Park Lane, E20",1,1, ,"2,570",593,,1 bedroom apartment to rent,E20,,omt,https://www.onthemarket.com/details/13219662/,today
rent,"Galleria House, Royal Eden Docks, E16",3,3, ,"2,800",646,,3 bedroom apartment to rent,E16,,omt,https://www.onthemarket.com/details/13101873/,today
rent,"Garrett Mansions, Edgware Road, W2",2,2, ,"4,800","1,108",,2 bedroom apartment to rent,W2,,omt,https://www.onthemarket.com/details/8597863/,today
rent,"Gloucester Gardens, London, W2",Studio,1, ,"1,550",358,,Studio to rent,W2,,omt,https://www.onthemarket.com/details/13219652/,today
rent,"Belsize Avenue, Belsize Park, NW3",2,2, ,"3,358",775,,2 bedroom flat to rent,NW3,,omt,https://www.onthemarket.com/details/8611912/,today
rent,Leigham Court Road Streatham Hill SW16,1,1, ,"1,150",265,,1 bedroom maisonette to rent,SW16,,omt,https://www.onthemarket.com/details/13027403/,today
rent,"Beaux Art Building, 10- 18 Manor Gardens, London, N7",1,1, ,"2,100",485,,1 bedroom apartment to rent,N7,,omt,https://www.onthemarket.com/details/9572766/,today
rent,"Laurel Avenue, Twickenham, Middlesex, TW1",1,1, ,"1,400",323,,1 bedroom end of terrace house to rent,TW1,,omt,https://www.onthemarket.com/details/11367491/,Reduced today
rent,"Moreland Street, London EC1V",1,1, ,"2,100",485,,1 bedroom apartment to rent,EC1V,,omt,https://www.onthemarket.com/details/13219626/,today
rent,"Heathfield Park, Willesden, NW2 5JE",Studio,1, ,"1,300",300,,Studio to rent,5JE,,omt,https://www.onthemarket.com/details/4823829/,today
rent,"Nether Street, London N3",4,2, ,"2,400",554,,4 bedroom semi-detached house to rent,N3,,omt,https://www.onthemarket.com/details/13219622/,today
rent,One Bedroom Two Bathroom Apartment To Let Imperial House Kensington W8,2,2, ,"5,633","1,300",,2 bedroom apartment to rent,W8,,omt,https://www.onthemarket.com/details/13219615/,today
rent,"Mansfield Road, IG1 3BD",2,1, ,"1,800",415,,2 bedroom flat to rent,3BD,,omt,https://www.onthemarket.com/details/13219614/,today
rent,Louvaine Road Clapham SW11,1,, ,"1,750",404,,1 bedroom apartment to rent,SW11,,omt,https://www.onthemarket.com/details/6933793/,today
rent,"Great Eastern Road, London, E15",2,2, ,"3,466",800,,2 bedroom apartment to rent,E15,,omt,https://www.onthemarket.com/details/13219612/,today
